WAVLEN_MCRN,TOTAL_RAD,ALBEDO,WVP_COL,GRND_RFLT
1.154,6.4806e-05,0,0.2,
1.155,7.9203e-05,0,0.2,
1.156,7.5444e-05,0,0.2,
1.157,7.8085e-05,0,0.2,
1.158,7.7169e-05,0,0.2,
1.159,7.808e-05,0,0.2,
1.16,7.3826e-05,0,0.2,
1.161,7.791e-05,0,0.2,
1.162,7.9082e-05,0,0.2,
1.163,8.7694e-05,0,0.2,
1.164,8.1743e-05,0,0.2,
1.165,8.1555e-05,0,0.2,
1.166,7.9161e-05,0,0.2,
1.167,8.212e-05,0,0.2,
1.168,8.307e-05,0,0.2,
1.169,8.1958e-05,0,0.2,
1.17,8.4702e-05,0,0.2,
1.171,8.3994e-05,0,0.2,
1.172,8.402e-05,0,0.2,
1.173,8.4252e-05,0,0.2,
1.174,7.5487e-05,0,0.2,
1.175,8.1964e-05,0,0.2,
1.176,8.2893e-05,0,0.2,
1.177,8.3627e-05,0,0.2,
1.178,7.4504e-05,0,0.2,
1.179,8.32e-05,0,0.2,
1.18,8.0821e-05,0,0.2,
1.181,8.1566e-05,0,0.2,
1.182,7.1542e-05,0,0.2,
1.183,7.7228e-05,0,0.2,
1.184,7.7608e-05,0,0.2,
1.185,7.7322e-05,0,0.2,
1.186,8.1615e-05,0,0.2,
1.187,8.016e-05,0,0.2,
1.188,7.0837e-05,0,0.2,
1.189,7.4625e-05,0,0.2,
1.19,7.8929e-05,0,0.2,
1.191,7.8737e-05,0,0.2,
1.192,7.9948e-05,0,0.2,
1.193,7.8072e-05,0,0.2,
1.194,7.9237e-05,0,0.2,
1.195,7.7429e-05,0,0.2,
1.196,7.5906e-05,0,0.2,
1.197,7.7867e-05,0,0.2,
1.198,7.4012e-05,0,0.2,
1.199,6.8804e-05,0,0.2,
1.2,7.5432e-05,0,0.2,
1.201,7.5471e-05,0,0.2,
1.202,7.5012e-05,0,0.2,
1.203,7.3059e-05,0,0.2,
1.204,6.6386e-05,0,0.2,
1.205,7.2742e-05,0,0.2,
1.206,7.5985e-05,0,0.2,
1.207,7.2624e-05,0,0.2,
1.208,7.1135e-05,0,0.2,
1.209,6.8973e-05,0,0.2,
1.21,7.3006e-05,0,0.2,
1.211,7.0698e-05,0,0.2,
1.212,7.204e-05,0,0.2,
1.213,7.4445e-05,0,0.2,
1.214,7.2337e-05,0,0.2,
1.215,7.1939e-05,0,0.2,
1.216,7.3698e-05,0,0.2,
1.217,7.2917e-05,0,0.2,
1.218,7.2209e-05,0,0.2,
1.219,7.0353e-05,0,0.2,
1.22,7.155e-05,0,0.2,
1.221,7.2108e-05,0,0.2,
1.222,7.0674e-05,0,0.2,
1.223,6.993e-05,0,0.2,
1.224,7.0433e-05,0,0.2,
1.225,7.0976e-05,0,0.2,
1.226,7.1086e-05,0,0.2,
1.227,6.8333e-05,0,0.2,
1.228,7.0043e-05,0,0.2,
1.229,7.0552e-05,0,0.2,
1.23,6.9733e-05,0,0.2,
1.231,7.0074e-05,0,0.2,
1.232,6.9367e-05,0,0.2,
1.233,6.8724e-05,0,0.2,
1.234,6.9176e-05,0,0.2,
1.235,6.8605e-05,0,0.2,
1.236,6.8858e-05,0,0.2,
1.237,6.8414e-05,0,0.2,
1.238,6.8392e-05,0,0.2,
1.239,6.7594e-05,0,0.2,
1.24,6.6878e-05,0,0.2,
1.241,6.7292e-05,0,0.2,
1.242,6.6707e-05,0,0.2,
1.243,6.5776e-05,0,0.2,
1.244,6.5625e-05,0,0.2,
1.245,6.6163e-05,0,0.2,
1.246,6.5504e-05,0,0.2,
1.247,6.5044e-05,0,0.2,
1.248,6.4925e-05,0,0.2,
1.249,6.4831e-05,0,0.2,
1.25,6.4228e-05,0,0.2,
1.251,6.3417e-05,0,0.2,
1.252,6.2915e-05,0,0.2,
1.253,6.2145e-05,0,0.2,
1.254,6.1591e-05,0,0.2,
1.255,6.2175e-05,0,0.2,
1.256,6.0289e-05,0,0.2,
1.257,5.9481e-05,0,0.2,
1.258,6.0452e-05,0,0.2,
1.259,5.7765e-05,0,0.2,
1.26,5.7833e-05,0,0.2,
1.261,5.5021e-05,0,0.2,
1.262,5.2654e-05,0,0.2,
1.263,5.3354e-05,0,0.2,
1.264,4.9257e-05,0,0.2,
1.265,5.1999e-05,0,0.2,
1.266,5.0474e-05,0,0.2,
1.267,5.071e-05,0,0.2,
1.268,4.8789e-05,0,0.2,
1.269,3.4272e-05,0,0.2,
1.27,5.0658e-05,0,0.2,
1.271,5.3428e-05,0,0.2,
1.272,5.3559e-05,0,0.2,
1.273,5.3215e-05,0,0.2,
1.274,5.3479e-05,0,0.2,
1.275,5.402e-05,0,0.2,
1.276,5.4829e-05,0,0.2,
1.277,5.5655e-05,0,0.2,
1.278,5.6044e-05,0,0.2,
1.279,5.6174e-05,0,0.2,
1.28,5.578e-05,0,0.2,
1.281,5.4825e-05,0,0.2,
1.282,4.9602e-05,0,0.2,
1.283,5.3429e-05,0,0.2,
1.284,5.5977e-05,0,0.2,
1.285,5.6309e-05,0,0.2,
1.286,5.6766e-05,0,0.2,
1.287,5.6615e-05,0,0.2,
1.288,5.658e-05,0,0.2,
1.289,5.6024e-05,0,0.2,
1.29,5.5776e-05,0,0.2,
1.291,5.5962e-05,0,0.2,
1.292,5.5373e-05,0,0.2,
1.293,5.6007e-05,0,0.2,
1.294,5.5251e-05,0,0.2,
1.295,5.5517e-05,0,0.2,
1.296,5.4839e-05,0,0.2,
1.297,5.3798e-05,0,0.2,
1.298,5.4251e-05,0,0.2,
1.299,5.532e-05,0,0.2,
1.3,5.2301e-05,0,0.2,
1.301,5.2829e-05,0,0.2,
1.302,5.3868e-05,0,0.2,
1.303,5.1193e-05,0,0.2,
1.304,4.8903e-05,0,0.2,
1.305,5.3195e-05,0,0.2,
1.306,5.3295e-05,0,0.2,
1.307,4.8987e-05,0,0.2,
1.308,5.0649e-05,0,0.2,
1.309,5.3011e-05,0,0.2,
1.31,4.8365e-05,0,0.2,
1.311,4.9552e-05,0,0.2,
1.312,4.936e-05,0,0.2,
1.313,4.7897e-05,0,0.2,
1.314,4.6615e-05,0,0.2,
1.315,4.6146e-05,0,0.2,
1.316,4.8138e-05,0,0.2,
1.317,4.7809e-05,0,0.2,
1.318,4.8414e-05,0,0.2,
1.319,4.5644e-05,0,0.2,
1.32,4.4387e-05,0,0.2,
1.321,4.6702e-05,0,0.2,
1.322,4.7333e-05,0,0.2,
1.323,4.2959e-05,0,0.2,
1.324,4.4857e-05,0,0.2,
1.325,4.7915e-05,0,0.2,
1.326,4.533e-05,0,0.2,
1.327,4.4417e-05,0,0.2,
1.328,4.1815e-05,0,0.2,
1.329,3.8032e-05,0,0.2,
1.33,4.2273e-05,0,0.2,
1.331,3.6497e-05,0,0.2,
1.332,3.5579e-05,0,0.2,
1.333,4.1453e-05,0,0.2,
1.334,3.7504e-05,0,0.2,
1.335,4.1758e-05,0,0.2,
1.336,3.8081e-05,0,0.2,
1.337,3.6964e-05,0,0.2,
1.338,3.8135e-05,0,0.2,
1.339,3.7496e-05,0,0.2,
1.34,3.5827e-05,0,0.2,
1.341,3.7575e-05,0,0.2,
1.342,3.8316e-05,0,0.2,
1.343,3.4469e-05,0,0.2,
1.344,2.8758e-05,0,0.2,
1.345,3.1774e-05,0,0.2,
1.346,2.8131e-05,0,0.2,
1.347,2.8432e-05,0,0.2,
1.348,1.6116e-05,0,0.2,
1.349,2.2688e-05,0,0.2,
1.35,1.9455e-05,0,0.2,
1.351,1.7893e-05,0,0.2,
1.352,1.5211e-05,0,0.2,
1.353,1.1525e-05,0,0.2,
1.354,1.242e-05,0,0.2,
1.355,8.768e-06,0,0.2,
1.356,1.0135e-05,0,0.2,
1.357,1.0859e-05,0,0.2,
1.358,8.9029e-06,0,0.2,
1.359,8.961e-06,0,0.2,
1.36,8.7967e-06,0,0.2,
1.361,7.1378e-06,0,0.2,
1.362,5.1677e-06,0,0.2,
1.363,8.8758e-06,0,0.2,
1.364,8.922e-06,0,0.2,
1.365,5.958e-06,0,0.2,
1.366,1.0694e-05,0,0.2,
1.367,9.3897e-06,0,0.2,
1.368,6.189e-06,0,0.2,
1.369,7.8361e-06,0,0.2,
1.37,7.9855e-06,0,0.2,
1.371,6.6203e-06,0,0.2,
1.372,8.6579e-06,0,0.2,
1.373,1.0751e-05,0,0.2,
1.374,1.2086e-05,0,0.2,
1.375,1.153e-05,0,0.2,
1.376,1.1247e-05,0,0.2,
1.377,1.0382e-05,0,0.2,
1.378,1.5842e-05,0,0.2,
1.379,8.691e-06,0,0.2,
1.38,1.0522e-05,0,0.2,
1.381,6.1546e-06,0,0.2,
1.382,8.4652e-06,0,0.2,
1.383,5.5442e-06,0,0.2,
1.384,8.0591e-06,0,0.2,
1.385,6.9881e-06,0,0.2,
1.386,8.8705e-06,0,0.2,
1.387,1.3103e-05,0,0.2,
1.388,6.4477e-06,0,0.2,
1.389,1.4012e-05,0,0.2,
1.39,1.2722e-05,0,0.2,
1.391,1.2788e-05,0,0.2,
1.392,7.5397e-06,0,0.2,
1.393,9.7107e-06,0,0.2,
1.394,1.1535e-05,0,0.2,
1.395,6.2909e-06,0,0.2,
1.396,6.0582e-06,0,0.2,
1.397,8.4705e-06,0,0.2,
1.398,1.505e-05,0,0.2,
1.399,1.3639e-05,0,0.2,
1.4,6.1101e-06,0,0.2,
1.401,5.7905e-06,0,0.2,
1.402,1.2743e-05,0,0.2,
1.403,1.4366e-05,0,0.2,
1.404,1.0548e-05,0,0.2,
1.405,6.0427e-06,0,0.2,
1.406,1.5115e-05,0,0.2,
1.407,7.2019e-06,0,0.2,
1.408,1.3548e-05,0,0.2,
1.409,9.3034e-06,0,0.2,
1.41,1.0266e-05,0,0.2,
1.411,1.3205e-05,0,0.2,
1.412,1.2215e-05,0,0.2,
1.413,2.0414e-05,0,0.2,
1.414,9.2891e-06,0,0.2,
1.415,8.6142e-06,0,0.2,
1.416,2.1131e-05,0,0.2,
1.417,1.67e-05,0,0.2,
1.418,1.6592e-05,0,0.2,
1.419,9.1623e-06,0,0.2,
1.42,1.3596e-05,0,0.2,
1.421,1.5269e-05,0,0.2,
1.422,2.118e-05,0,0.2,
1.423,1.3142e-05,0,0.2,
1.424,1.5015e-05,0,0.2,
1.425,1.7943e-05,0,0.2,
1.426,1.6464e-05,0,0.2,
1.427,1.963e-05,0,0.2,
1.428,1.3075e-05,0,0.2,
1.429,1.8156e-05,0,0.2,
1.43,2.1597e-05,0,0.2,
1.431,1.7165e-05,0,0.2,
1.432,8.6626e-06,0,0.2,
1.433,1.5861e-05,0,0.2,
1.434,1.3311e-05,0,0.2,
1.435,1.5583e-05,0,0.2,
1.436,1.7567e-05,0,0.2,
1.437,1.6505e-05,0,0.2,
1.438,1.1975e-05,0,0.2,
1.439,1.7969e-05,0,0.2,
1.44,1.6445e-05,0,0.2,
1.441,1.7016e-05,0,0.2,
1.442,1.7353e-05,0,0.2,
1.443,1.7484e-05,0,0.2,
1.444,2.0327e-05,0,0.2,
1.445,1.9396e-05,0,0.2,
1.446,1.2668e-05,0,0.2,
1.447,1.8e-05,0,0.2,
1.448,2.5302e-05,0,0.2,
1.449,2.4871e-05,0,0.2,
1.45,1.6069e-05,0,0.2,
1.451,1.1114e-05,0,0.2,
1.452,2.0797e-05,0,0.2,
1.453,2.3053e-05,0,0.2,
1.454,2.622e-05,0,0.2,
1.455,1.933e-05,0,0.2,
1.456,2.3838e-05,0,0.2,
1.457,2.496e-05,0,0.2,
1.458,2.5141e-05,0,0.2,
1.459,2.7682e-05,0,0.2,
1.46,2.1687e-05,0,0.2,
1.461,2.2998e-05,0,0.2,
1.462,2.5498e-05,0,0.2,
1.463,1.7419e-05,0,0.2,
1.464,2.6654e-05,0,0.2,
1.465,2.026e-05,0,0.2,
1.466,2.081e-05,0,0.2,
1.467,1.75e-05,0,0.2,
1.468,2.1227e-05,0,0.2,
1.469,2.3305e-05,0,0.2,
1.47,1.8172e-05,0,0.2,
1.471,1.3019e-05,0,0.2,
1.472,1.7344e-05,0,0.2,
1.473,2.053e-05,0,0.2,
1.474,2.1151e-05,0,0.2,
1.475,2.7457e-05,0,0.2,
1.476,1.9031e-05,0,0.2,
1.477,1.9521e-05,0,0.2,
1.478,1.8393e-05,0,0.2,
1.479,2.3032e-05,0,0.2,
1.48,1.8402e-05,0,0.2,
1.481,2.2955e-05,0,0.2,
1.482,1.7491e-05,0,0.2,
1.483,2.4773e-05,0,0.2,
1.484,2.3475e-05,0,0.2,
1.485,2.3348e-05,0,0.2,
1.486,2.3104e-05,0,0.2,
1.487,1.8375e-05,0,0.2,
1.488,1.9854e-05,0,0.2,
1.489,2.6402e-05,0,0.2,
1.49,2.4665e-05,0,0.2,
1.491,2.5454e-05,0,0.2,
1.492,2.5204e-05,0,0.2,
1.493,2.5829e-05,0,0.2,
1.494,2.6749e-05,0,0.2,
1.495,2.55e-05,0,0.2,
1.496,2.4323e-05,0,0.2,
1.497,2.6546e-05,0,0.2,
1.498,2.5435e-05,0,0.2,
1.499,2.6729e-05,0,0.2,
1.5,2.8067e-05,0,0.2,
1.501,2.8612e-05,0,0.2,
1.502,2.6692e-05,0,0.2,
1.503,2.392e-05,0,0.2,
1.504,2.3e-05,0,0.2,
1.505,2.3473e-05,0,0.2,
1.506,2.7082e-05,0,0.2,
1.507,2.7529e-05,0,0.2,
1.508,2.6797e-05,0,0.2,
1.509,2.4517e-05,0,0.2,
1.51,2.8184e-05,0,0.2,
1.511,2.8002e-05,0,0.2,
1.512,2.7367e-05,0,0.2,
1.513,2.6788e-05,0,0.2,
1.514,2.6057e-05,0,0.2,
1.515,2.758e-05,0,0.2,
1.516,2.7064e-05,0,0.2,
1.517,2.6845e-05,0,0.2,
1.518,2.6939e-05,0,0.2,
1.519,2.6575e-05,0,0.2,
1.52,2.7326e-05,0,0.2,
1.521,2.733e-05,0,0.2,
1.522,2.6797e-05,0,0.2,
1.523,2.7391e-05,0,0.2,
1.524,2.7287e-05,0,0.2,
1.525,2.652e-05,0,0.2,
1.526,2.7054e-05,0,0.2,
1.527,2.6723e-05,0,0.2,
1.528,2.7354e-05,0,0.2,
1.529,2.6833e-05,0,0.2,
1.53,2.564e-05,0,0.2,
1.531,2.6603e-05,0,0.2,
1.532,2.6913e-05,0,0.2,
1.533,2.6543e-05,0,0.2,
1.534,2.5879e-05,0,0.2,
1.535,2.5847e-05,0,0.2,
1.536,2.6386e-05,0,0.2,
1.537,2.6362e-05,0,0.2,
1.538,2.6118e-05,0,0.2,
1.539,2.5962e-05,0,0.2,
1.54,2.5199e-05,0,0.2,
1.541,2.5567e-05,0,0.2,
1.542,2.567e-05,0,0.2,
1.543,2.5822e-05,0,0.2,
1.544,2.5971e-05,0,0.2,
1.545,2.6145e-05,0,0.2,
1.546,2.6019e-05,0,0.2,
1.547,2.5668e-05,0,0.2,
1.548,2.5185e-05,0,0.2,
1.549,2.5531e-05,0,0.2,
1.55,2.5231e-05,0,0.2,
1.551,2.5299e-05,0,0.2,
1.552,2.5448e-05,0,0.2,
1.553,2.5166e-05,0,0.2,
1.554,2.4646e-05,0,0.2,
1.555,2.4765e-05,0,0.2,
1.556,2.4513e-05,0,0.2,
1.557,2.4897e-05,0,0.2,
1.558,2.4747e-05,0,0.2,
1.559,2.4589e-05,0,0.2,
1.56,2.4491e-05,0,0.2,
1.561,2.4826e-05,0,0.2,
1.562,2.4619e-05,0,0.2,
1.563,2.4355e-05,0,0.2,
1.564,2.416e-05,0,0.2,
1.565,2.4358e-05,0,0.2,
1.566,2.3892e-05,0,0.2,
1.567,2.3801e-05,0,0.2,
1.568,2.3263e-05,0,0.2,
1.569,2.2614e-05,0,0.2,
1.57,2.1425e-05,0,0.2,
1.571,2.0361e-05,0,0.2,
1.572,2.051e-05,0,0.2,
1.573,2.0279e-05,0,0.2,
1.574,2.0978e-05,0,0.2,
1.575,2.1508e-05,0,0.2,
1.576,2.1501e-05,0,0.2,
1.577,1.9191e-05,0,0.2,
1.578,2.0318e-05,0,0.2,
1.579,2.0733e-05,0,0.2,
1.58,2.1439e-05,0,0.2,
1.581,2.1737e-05,0,0.2,
1.582,2.1285e-05,0,0.2,
1.583,2.1616e-05,0,0.2,
1.584,2.1907e-05,0,0.2,
1.585,2.2431e-05,0,0.2,
1.586,2.235e-05,0,0.2,
1.587,2.2087e-05,0,0.2,
1.588,2.1654e-05,0,0.2,
1.589,2.0363e-05,0,0.2,
1.59,2.0728e-05,0,0.2,
1.591,2.1027e-05,0,0.2,
1.592,2.1813e-05,0,0.2,
1.593,2.2275e-05,0,0.2,
1.594,2.2215e-05,0,0.2,
1.595,2.2226e-05,0,0.2,
1.596,2.1266e-05,0,0.2,
1.597,2.1374e-05,0,0.2,
1.598,2.1804e-05,0,0.2,
1.599,2.0753e-05,0,0.2,
1.6,1.9961e-05,0,0.2,
1.601,1.8719e-05,0,0.2,
1.602,1.861e-05,0,0.2,
1.603,1.8511e-05,0,0.2,
1.604,1.8858e-05,0,0.2,
1.605,1.9939e-05,0,0.2,
1.606,2.0297e-05,0,0.2,
1.607,1.9499e-05,0,0.2,
1.608,1.9045e-05,0,0.2,
1.609,1.8577e-05,0,0.2,
1.61,1.8213e-05,0,0.2,
1.611,1.8768e-05,0,0.2,
1.612,1.9187e-05,0,0.2,
1.613,1.9675e-05,0,0.2,
1.614,1.9943e-05,0,0.2,
1.615,1.9968e-05,0,0.2,
1.616,1.9388e-05,0,0.2,
1.617,1.9703e-05,0,0.2,
1.618,2.0275e-05,0,0.2,
1.619,2.0223e-05,0,0.2,
1.62,1.9629e-05,0,0.2,
1.621,1.9511e-05,0,0.2,
1.622,1.9884e-05,0,0.2,
1.623,2.0221e-05,0,0.2,
1.624,2.0153e-05,0,0.2,
1.625,1.9932e-05,0,0.2,
1.626,1.9923e-05,0,0.2,
1.627,1.9994e-05,0,0.2,
1.628,2.0005e-05,0,0.2,
1.629,1.9904e-05,0,0.2,
1.63,1.9594e-05,0,0.2,
1.631,1.9543e-05,0,0.2,
1.632,1.9598e-05,0,0.2,
1.633,1.9035e-05,0,0.2,
1.634,1.9111e-05,0,0.2,
1.635,1.9084e-05,0,0.2,
1.636,1.9052e-05,0,0.2,
1.637,1.861e-05,0,0.2,
1.638,1.7697e-05,0,0.2,
1.639,1.7897e-05,0,0.2,
1.64,1.7375e-05,0,0.2,
1.641,1.7671e-05,0,0.2,
1.642,1.7796e-05,0,0.2,
1.643,1.7221e-05,0,0.2,
1.644,1.7937e-05,0,0.2,
1.645,1.7645e-05,0,0.2,
1.646,1.7525e-05,0,0.2,
1.647,1.8268e-05,0,0.2,
1.648,1.729e-05,0,0.2,
1.649,1.7631e-05,0,0.2,
1.65,1.7972e-05,0,0.2,
1.651,1.6722e-05,0,0.2,
1.652,1.7996e-05,0,0.2,
1.653,1.8023e-05,0,0.2,
1.654,1.7207e-05,0,0.2,
1.655,1.7842e-05,0,0.2,
1.656,1.7667e-05,0,0.2,
1.657,1.7803e-05,0,0.2,
1.658,1.797e-05,0,0.2,
1.659,1.7632e-05,0,0.2,
1.66,1.7738e-05,0,0.2,
1.661,1.787e-05,0,0.2,
1.662,1.7503e-05,0,0.2,
1.663,1.7593e-05,0,0.2,
1.664,1.7508e-05,0,0.2,
1.665,1.6626e-05,0,0.2,
1.666,1.4074e-05,0,0.2,
1.667,1.6456e-05,0,0.2,
1.668,1.6784e-05,0,0.2,
1.669,1.6966e-05,0,0.2,
1.67,1.7285e-05,0,0.2,
1.671,1.6987e-05,0,0.2,
1.672,1.6535e-05,0,0.2,
1.673,1.667e-05,0,0.2,
1.674,1.6648e-05,0,0.2,
1.675,1.6403e-05,0,0.2,
1.676,1.6339e-05,0,0.2,
1.677,1.6365e-05,0,0.2,
1.678,1.6047e-05,0,0.2,
1.679,1.6253e-05,0,0.2,
1.68,1.5749e-05,0,0.2,
1.681,1.4815e-05,0,0.2,
1.682,1.5462e-05,0,0.2,
1.683,1.5883e-05,0,0.2,
1.684,1.5345e-05,0,0.2,
1.685,1.6156e-05,0,0.2,
1.686,1.6041e-05,0,0.2,
1.687,1.5595e-05,0,0.2,
1.688,1.5944e-05,0,0.2,
1.689,1.5794e-05,0,0.2,
1.69,1.5746e-05,0,0.2,
1.691,1.5304e-05,0,0.2,
1.692,1.5797e-05,0,0.2,
1.693,1.5948e-05,0,0.2,
1.694,1.5535e-05,0,0.2,
1.695,1.5754e-05,0,0.2,
1.696,1.58e-05,0,0.2,
1.697,1.4827e-05,0,0.2,
1.698,1.5548e-05,0,0.2,
1.699,1.5488e-05,0,0.2,
1.7,1.5115e-05,0,0.2,
1.701,1.4795e-05,0,0.2,
1.702,1.5124e-05,0,0.2,
1.703,1.4792e-05,0,0.2,
1.704,1.495e-05,0,0.2,
1.705,1.4978e-05,0,0.2,
1.706,1.4842e-05,0,0.2,
1.707,1.4562e-05,0,0.2,
1.708,1.4079e-05,0,0.2,
1.709,1.4048e-05,0,0.2,
1.71,1.4744e-05,0,0.2,
1.711,1.404e-05,0,0.2,
1.712,1.4335e-05,0,0.2,
1.713,1.4768e-05,0,0.2,
1.714,1.4123e-05,0,0.2,
1.715,1.4437e-05,0,0.2,
1.716,1.4181e-05,0,0.2,
1.717,1.4539e-05,0,0.2,
1.718,1.4517e-05,0,0.2,
1.719,1.4485e-05,0,0.2,
1.72,1.4253e-05,0,0.2,
1.721,1.3045e-05,0,0.2,
1.722,1.3854e-05,0,0.2,
1.723,1.3347e-05,0,0.2,
1.724,1.281e-05,0,0.2,
1.725,1.3345e-05,0,0.2,
1.726,1.3598e-05,0,0.2,
1.727,1.3796e-05,0,0.2,
1.728,1.3605e-05,0,0.2,
1.729,1.3179e-05,0,0.2,
1.73,1.3858e-05,0,0.2,
1.731,1.3614e-05,0,0.2,
1.732,1.195e-05,0,0.2,
1.733,1.2483e-05,0,0.2,
1.734,1.2939e-05,0,0.2,
1.735,1.2661e-05,0,0.2,
1.736,1.1641e-05,0,0.2,
1.737,1.1648e-05,0,0.2,
1.738,1.2768e-05,0,0.2,
1.739,1.307e-05,0,0.2,
1.74,1.2404e-05,0,0.2,
1.741,1.1773e-05,0,0.2,
1.742,1.2639e-05,0,0.2,
1.743,1.314e-05,0,0.2,
1.744,1.2878e-05,0,0.2,
1.745,1.2237e-05,0,0.2,
1.746,1.2717e-05,0,0.2,
1.747,9.8185e-06,0,0.2,
1.748,1.2386e-05,0,0.2,
1.749,1.2905e-05,0,0.2,
1.75,1.2746e-05,0,0.2,
1.751,1.2318e-05,0,0.2,
1.752,1.1653e-05,0,0.2,
1.753,1.267e-05,0,0.2,
1.754,1.2786e-05,0,0.2,
1.755,1.1114e-05,0,0.2,
1.756,1.2478e-05,0,0.2,
1.757,1.0649e-05,0,0.2,
1.758,1.1955e-05,0,0.2,
1.759,1.2616e-05,0,0.2,
1.76,1.2511e-05,0,0.2,
1.761,1.1241e-05,0,0.2,
1.762,1.1519e-05,0,0.2,
1.763,1.0899e-05,0,0.2,
1.764,1.218e-05,0,0.2,
1.765,1.1639e-05,0,0.2,
1.766,8.1446e-06,0,0.2,
1.767,1.1837e-05,0,0.2,
1.768,1.1531e-05,0,0.2,
1.769,1.1769e-05,0,0.2,
1.77,1.0747e-05,0,0.2,
1.771,1.0532e-05,0,0.2,
1.772,1.1691e-05,0,0.2,
1.773,1.1644e-05,0,0.2,
1.774,9.3518e-06,0,0.2,
1.775,1.0948e-05,0,0.2,
1.776,8.9116e-06,0,0.2,
1.777,1.07e-05,0,0.2,
1.778,1.0183e-05,0,0.2,
1.779,8.1668e-06,0,0.2,
1.78,1.1002e-05,0,0.2,
1.781,8.4599e-06,0,0.2,
1.782,1.0181e-05,0,0.2,
1.783,1.085e-05,0,0.2,
1.784,9.2097e-06,0,0.2,
1.785,6.8248e-06,0,0.2,
1.786,8.0073e-06,0,0.2,
1.787,8.4924e-06,0,0.2,
1.788,1.0494e-05,0,0.2,
1.789,9.7372e-06,0,0.2,
1.79,1.0053e-05,0,0.2,
1.791,7.4014e-06,0,0.2,
1.792,8.039e-06,0,0.2,
1.793,7.3317e-06,0,0.2,
1.794,6.3905e-06,0,0.2,
1.795,7.6892e-06,0,0.2,
1.796,7.7556e-06,0,0.2,
1.797,7.3479e-06,0,0.2,
1.798,7.7161e-06,0,0.2,
1.799,9.6306e-06,0,0.2,
1.8,4.6704e-06,0,0.2,
1.801,3.5293e-06,0,0.2,
1.802,4.0135e-06,0,0.2,
1.803,5.2155e-06,0,0.2,
1.804,5.7354e-06,0,0.2,
1.805,7.848e-06,0,0.2,
1.806,2.9907e-06,0,0.2,
1.807,4.153e-06,0,0.2,
1.808,6.2223e-06,0,0.2,
1.809,5.2776e-06,0,0.2,
1.81,5.6424e-06,0,0.2,
1.811,2.386e-06,0,0.2,
1.812,3.7348e-06,0,0.2,
1.813,2.6316e-06,0,0.2,
1.814,5.6798e-06,0,0.2,
1.815,3.3656e-06,0,0.2,
1.816,2.2594e-06,0,0.2,
1.817,3.2482e-06,0,0.2,
1.818,4.1954e-06,0,0.2,
1.819,3.0552e-06,0,0.2,
1.82,2.1319e-06,0,0.2,
1.821,1.5448e-06,0,0.2,
1.822,1.5555e-06,0,0.2,
1.823,3.1661e-06,0,0.2,
1.824,5.4107e-06,0,0.2,
1.825,3.4942e-06,0,0.2,
1.826,1.7493e-06,0,0.2,
1.827,2.3558e-06,0,0.2,
1.828,2.1011e-06,0,0.2,
1.829,1.4339e-06,0,0.2,
1.83,1.8022e-06,0,0.2,
1.831,1.4954e-06,0,0.2,
1.832,2.2421e-06,0,0.2,
1.833,1.6172e-06,0,0.2,
1.834,2.4895e-06,0,0.2,
1.835,1.1955e-06,0,0.2,
1.836,1.1008e-06,0,0.2,
1.837,1.3286e-06,0,0.2,
1.838,9.8922e-07,0,0.2,
1.839,1.8138e-06,0,0.2,
1.84,9.3334e-07,0,0.2,
1.841,1.4356e-06,0,0.2,
1.842,7.9183e-07,0,0.2,
1.843,1.642e-06,0,0.2,
1.844,1.7738e-06,0,0.2,
1.845,2.933e-06,0,0.2,
1.846,1.7058e-06,0,0.2,
1.847,8.0135e-07,0,0.2,
1.848,8.5463e-07,0,0.2,
1.849,1.1054e-06,0,0.2,
1.85,1.5826e-06,0,0.2,
1.851,1.5291e-06,0,0.2,
1.852,2.5903e-06,0,0.2,
1.853,1.1118e-06,0,0.2,
1.854,9.0942e-07,0,0.2,
1.855,1.7159e-06,0,0.2,
1.856,1.7652e-06,0,0.2,
1.857,9.3989e-07,0,0.2,
1.858,1.8733e-06,0,0.2,
1.859,1.6672e-06,0,0.2,
1.86,7.824e-07,0,0.2,
1.861,1.1687e-06,0,0.2,
1.862,2.5509e-06,0,0.2,
1.863,1.8113e-06,0,0.2,
1.864,1.5994e-06,0,0.2,
1.865,1.4483e-06,0,0.2,
1.866,2.7437e-06,0,0.2,
1.867,1.464e-06,0,0.2,
1.868,7.4845e-07,0,0.2,
1.869,1.2494e-06,0,0.2,
1.87,9.3658e-07,0,0.2,
1.871,7.8004e-07,0,0.2,
1.872,1.0685e-06,0,0.2,
1.873,7.161e-07,0,0.2,
1.874,8.1425e-07,0,0.2,
1.875,9.8677e-07,0,0.2,
1.876,1.0034e-06,0,0.2,
1.877,7.6228e-07,0,0.2,
1.878,1.3993e-06,0,0.2,
1.879,2.3277e-06,0,0.2,
1.88,2.4696e-06,0,0.2,
1.881,1.1943e-06,0,0.2,
1.882,2.3929e-06,0,0.2,
1.883,2.5734e-06,0,0.2,
1.884,1.0319e-06,0,0.2,
1.885,1.8263e-06,0,0.2,
1.886,2.1392e-06,0,0.2,
1.887,1.5822e-06,0,0.2,
1.888,3.5004e-06,0,0.2,
1.889,2.8739e-06,0,0.2,
1.89,8.9118e-07,0,0.2,
1.891,1.6466e-06,0,0.2,
